2025-10-03 11:38:29.814 | INFO     | __main__:configure_logger:33 - Log level set to INFO for console and DEBUG for file
2025-10-03 13:21:06.984 | DEBUG    | __main__:should_process_reaction:65 - Conditions: [True]
2025-10-03 13:21:06.993 | DEBUG    | __main__:process_reaction:123 - Reaction: :high_voltage:
2025-10-03 13:23:53.877 | INFO     | __main__:configure_logger:34 - Log level set to DEBUG for console and DEBUG for file
2025-10-03 13:23:53.877 | INFO     | __main__:<module>:195 - Starting the bot...
2025-10-03 13:23:55.073 | DEBUG    | __main__:should_process_message:59 - Conditions: [True, True]
2025-10-03 13:23:55.074 | DEBUG    | __main__:should_process_reaction:66 - Conditions: [True]
2025-10-03 13:23:55.103 | DEBUG    | __main__:process_reaction:156 - Reaction: :high_voltage:
2025-10-03 13:23:56.073 | ERROR    | src.telegram_utils:get_message_content:79 - Error forwarding message: A request to the Telegram API was unsuccessful. Error code: 400. Description: Bad Request: the message can't be forwarded
2025-10-03 13:23:56.074 | ERROR    | src.telegram_utils:get_message_content:79 - Error forwarding message: A request to the Telegram API was unsuccessful. Error code: 400. Description: Bad Request: message to forward not found
2025-10-03 13:23:56.399 | DEBUG    | __main__:should_process_reaction:66 - Conditions: [True]
2025-10-03 13:23:56.428 | DEBUG    | __main__:process_reaction:156 - Reaction: :high_voltage:
2025-10-03 13:26:01.886 | INFO     | __main__:configure_logger:34 - Log level set to DEBUG for console and DEBUG for file
2025-10-03 13:26:01.887 | INFO     | __main__:<module>:195 - Starting the bot...
2025-10-03 13:26:57.220 | INFO     | __main__:configure_logger:34 - Log level set to DEBUG for console and DEBUG for file
2025-10-03 13:26:57.221 | INFO     | __main__:<module>:195 - Starting the bot...
2025-10-03 13:29:01.150 | INFO     | __main__:configure_logger:34 - Log level set to DEBUG for console and DEBUG for file
2025-10-03 13:29:01.150 | INFO     | __main__:<module>:199 - Starting the bot...
2025-10-03 13:31:44.972 | DEBUG    | __main__:should_process_reaction:66 - Conditions: [True]
2025-10-03 13:31:44.978 | DEBUG    | __main__:process_reaction:160 - Reaction: :thinking_face:
2025-10-03 13:31:56.453 | DEBUG    | __main__:should_process_message:59 - Conditions: [True, True]
2025-10-03 13:31:56.756 | ERROR    | src.telegram_utils:get_message_content:79 - Error forwarding message: A request to the Telegram API was unsuccessful. Error code: 400. Description: Bad Request: the message can't be forwarded
2025-10-03 13:33:57.176 | INFO     | __main__:configure_logger:34 - Log level set to DEBUG for console and DEBUG for file
2025-10-03 13:33:57.176 | INFO     | __main__:<module>:204 - Starting the bot...
2025-10-03 13:33:58.826 | DEBUG    | __main__:should_process_reaction:71 - Conditions: [True]
2025-10-03 13:33:58.836 | DEBUG    | __main__:process_reaction:165 - Reaction: :pile_of_poo:
2025-10-03 13:34:41.049 | DEBUG    | __main__:should_process_reaction:71 - Conditions: [True]
2025-10-03 13:34:41.059 | DEBUG    | __main__:process_reaction:165 - Reaction: :high_voltage:
2025-10-03 13:35:57.041 | DEBUG    | __main__:should_process_reaction:71 - Conditions: [True]
2025-10-03 13:35:57.048 | DEBUG    | __main__:process_reaction:165 - Reaction: :pile_of_poo:
2025-10-03 13:36:00.619 | DEBUG    | __main__:should_process_reaction:71 - Conditions: [True]
2025-10-03 13:36:00.628 | DEBUG    | __main__:process_reaction:165 - Reaction: :pile_of_poo:
2025-10-03 13:37:00.443 | DEBUG    | __main__:should_process_reaction:71 - Conditions: [True]
2025-10-03 13:37:00.450 | DEBUG    | __main__:process_reaction:165 - Reaction: :high_voltage:
2025-10-03 13:37:22.994 | DEBUG    | __main__:should_process_reaction:71 - Conditions: [True]
2025-10-03 13:37:22.996 | DEBUG    | __main__:process_reaction:165 - Reaction: :high_voltage:
2025-10-03 13:37:30.471 | DEBUG    | __main__:should_process_reaction:71 - Conditions: [True]
2025-10-03 13:37:30.480 | DEBUG    | __main__:process_reaction:165 - Reaction: :high_voltage:
2025-10-03 13:38:13.946 | INFO     | __main__:configure_logger:34 - Log level set to DEBUG for console and DEBUG for file
2025-10-03 13:38:13.946 | INFO     | __main__:<module>:204 - Starting the bot...
2025-10-03 13:39:08.775 | DEBUG    | __main__:should_process_reaction:71 - Conditions: [True]
2025-10-03 13:39:08.793 | DEBUG    | __main__:process_reaction:165 - Reaction: :high_voltage:
2025-10-03 13:39:33.726 | DEBUG    | __main__:should_process_message:64 - Conditions: [True, True]
2025-10-03 13:39:56.830 | DEBUG    | __main__:should_process_message:64 - Conditions: [True, True]
2025-10-03 13:40:33.687 | DEBUG    | __main__:should_process_message:64 - Conditions: [True, False]
2025-10-03 13:40:40.807 | DEBUG    | __main__:should_process_message:64 - Conditions: [True, True]
2025-10-03 13:43:15.628 | INFO     | __main__:configure_logger:34 - Log level set to DEBUG for console and DEBUG for file
2025-10-03 13:43:15.629 | INFO     | __main__:<module>:204 - Starting the bot...
2025-10-03 13:43:27.165 | DEBUG    | __main__:should_process_message:64 - Conditions: [True, False]
2025-10-03 13:43:32.015 | DEBUG    | __main__:should_process_reaction:71 - Conditions: [True]
2025-10-03 13:43:32.032 | DEBUG    | __main__:process_reaction:165 - Reaction: :high_voltage:
2025-10-03 13:44:10.325 | DEBUG    | __main__:should_process_reaction:71 - Conditions: [True]
2025-10-03 13:44:10.333 | DEBUG    | __main__:process_reaction:165 - Reaction: :high_voltage:
2025-10-03 13:48:49.803 | DEBUG    | __main__:should_process_reaction:71 - Conditions: [True]
2025-10-03 13:48:49.811 | DEBUG    | __main__:process_reaction:165 - Reaction: :high_voltage:
2025-10-03 13:49:32.865 | DEBUG    | __main__:should_process_reaction:71 - Conditions: [True]
2025-10-03 13:49:32.871 | DEBUG    | __main__:process_reaction:165 - Reaction: :face_with_raised_eyebrow:
2025-10-03 13:49:34.109 | DEBUG    | __main__:should_process_reaction:71 - Conditions: [True]
2025-10-03 13:49:34.111 | DEBUG    | __main__:process_reaction:165 - Reaction: :high_voltage:
2025-10-03 13:49:44.344 | DEBUG    | __main__:should_process_reaction:71 - Conditions: [True]
2025-10-03 13:49:44.349 | DEBUG    | __main__:process_reaction:165 - Reaction: :high_voltage:
2025-10-03 13:50:00.798 | DEBUG    | __main__:should_process_reaction:71 - Conditions: [True]
2025-10-03 13:50:00.806 | DEBUG    | __main__:process_reaction:165 - Reaction: :high_voltage:
2025-10-03 13:52:35.360 | DEBUG    | __main__:should_process_message:64 - Conditions: [True, False]
2025-10-03 13:52:38.965 | DEBUG    | __main__:should_process_reaction:71 - Conditions: [True]
2025-10-03 13:52:38.974 | DEBUG    | __main__:process_reaction:165 - Reaction: :high_voltage:
2025-10-03 13:53:37.434 | DEBUG    | __main__:should_process_message:64 - Conditions: [True, True]
2025-10-03 13:53:37.748 | ERROR    | src.telegram_utils:get_message_content:79 - Error forwarding message: A request to the Telegram API was unsuccessful. Error code: 400. Description: Bad Request: the message can't be forwarded
2025-10-03 13:54:28.516 | DEBUG    | __main__:should_process_reaction:71 - Conditions: [True]
2025-10-03 13:54:28.518 | DEBUG    | __main__:process_reaction:165 - Reaction: :high_voltage:
2025-10-03 13:54:46.685 | DEBUG    | __main__:should_process_reaction:71 - Conditions: [True]
2025-10-03 13:54:46.693 | DEBUG    | __main__:process_reaction:165 - Reaction: :high_voltage:
2025-10-03 13:57:08.712 | DEBUG    | __main__:should_process_message:64 - Conditions: [True, False]
2025-10-03 13:57:12.247 | DEBUG    | __main__:should_process_reaction:71 - Conditions: [True]
2025-10-03 13:57:12.253 | DEBUG    | __main__:process_reaction:165 - Reaction: :high_voltage:
2025-10-03 13:57:42.203 | DEBUG    | __main__:should_process_message:64 - Conditions: [True, False]
2025-10-03 13:57:49.513 | DEBUG    | __main__:should_process_reaction:71 - Conditions: [True]
2025-10-03 13:57:49.521 | DEBUG    | __main__:process_reaction:165 - Reaction: :high_voltage:
2025-10-03 13:59:31.326 | DEBUG    | __main__:should_process_message:64 - Conditions: [True, True]
2025-10-03 13:59:48.950 | DEBUG    | __main__:should_process_message:64 - Conditions: [True, True]
2025-10-03 14:00:58.952 | DEBUG    | __main__:should_process_message:64 - Conditions: [True, False]
2025-10-03 14:01:07.671 | DEBUG    | __main__:should_process_reaction:71 - Conditions: [True]
2025-10-03 14:01:07.680 | DEBUG    | __main__:process_reaction:165 - Reaction: :high_voltage:
2025-10-03 14:01:44.781 | DEBUG    | __main__:should_process_reaction:71 - Conditions: [True]
2025-10-03 14:01:44.789 | DEBUG    | __main__:process_reaction:165 - Reaction: :high_voltage:
2025-10-03 14:02:05.520 | DEBUG    | __main__:should_process_message:64 - Conditions: [True, False]
2025-10-03 14:02:14.319 | DEBUG    | __main__:should_process_reaction:71 - Conditions: [True]
2025-10-03 14:02:14.327 | DEBUG    | __main__:process_reaction:165 - Reaction: :high_voltage:
